14:22:50.500603,0.30196,0.08917,0.94914,-0.02059,0.99599,-0.08702,-0.95310,0.00673,0.30258
14:22:50.520378,0.29620,0.10124,0.94974,-0.02471,0.99485,-0.09834,-0.95481,0.00566,0.29718
14:22:50.540642,0.29209,0.10886,0.95018,-0.02665,0.99404,-0.10570,-0.95602,0.00555,0.29325
14:22:50.560425,0.28545,0.11476,0.95150,-0.02777,0.99338,-0.11148,-0.95799,0.00540,0.28675
14:22:50.580208,0.27342,0.12216,0.95410,-0.03172,0.99251,-0.11799,-0.96137,0.00200,0.27525
14:22:50.599972,0.25731,0.13096,0.95741,-0.03721,0.99138,-0.12560,-0.96561,-0.00331,0.25997
14:22:50.623562,0.24472,0.14054,0.95935,-0.04661,0.99000,-0.13314,-0.96847,-0.01214,0.24882
14:22:50.643833,0.23746,0.14913,0.95988,-0.05524,0.98862,-0.13993,-0.96982,-0.01979,0.24300
14:22:50.663612,0.23312,0.15500,0.96002,-0.05954,0.98764,-0.14500,-0.97062,-0.02336,0.23947
14:22:50.683399,0.22842,0.16247,0.95991,-0.06933,0.98619,-0.15042,-0.97109,-0.03220,0.23653
14:22:50.703171,0.22298,0.16849,0.96015,-0.07780,0.98488,-0.15476,-0.97171,-0.04019,0.23272
14:22:50.722939,0.21817,0.17218,0.96060,-0.08262,0.98404,-0.15761,-0.97241,-0.04498,0.22892
14:22:50.742691,0.21598,0.17468,0.96065,-0.08230,0.98362,-0.16035,-0.97292,-0.04443,0.22682
14:22:50.762943,0.21616,0.17727,0.96013,-0.07931,0.98332,-0.16369,-0.97313,-0.04077,0.22661
14:22:50.782703,0.21659,0.17759,0.95998,-0.07411,0.98347,-0.16521,-0.97345,-0.03537,0.22617
14:22:50.806290,0.21601,0.17680,0.96025,-0.06373,0.98392,-0.16683,-0.97431,-0.02516,0.22381
14:22:50.826046,0.21562,0.17574,0.96053,-0.05947,0.98421,-0.16672,-0.97466,-0.02118,0.22267
14:22:50.845814,0.21547,0.17510,0.96068,-0.06039,0.98430,-0.16586,-0.97464,-0.02227,0.22266
14:22:50.866077,0.21839,0.17327,0.96035,-0.06234,0.98458,-0.16347,-0.97387,-0.02417,0.22583
14:22:50.885861,0.22488,0.16789,0.95981,-0.05778,0.98561,-0.15887,-0.97267,-0.01973,0.23134
14:22:50.905628,0.23425,0.15889,0.95910,-0.04728,0.98725,-0.15200,-0.97103,-0.00974,0.23878
14:22:50.925388,0.24793,0.14660,0.95762,-0.04039,0.98919,-0.14097,-0.96794,-0.00373,0.25117
14:22:50.945164,0.26069,0.14307,0.95476,-0.04412,0.98969,-0.13626,-0.96441,-0.00660,0.26432
14:22:50.964768,0.27391,0.14169,0.95126,-0.05053,0.98984,-0.13288,-0.96043,-0.01167,0.27829
14:22:50.985012,0.28796,0.13858,0.94756,-0.05287,0.99027,-0.12876,-0.95618,-0.01301,0.29248
14:22:51.004784,0.30120,0.13461,0.94401,-0.05367,0.99081,-0.12415,-0.95205,-0.01327,0.30566
14:22:51.024559,0.31377,0.13044,0.94050,-0.05478,0.99136,-0.11922,-0.94792,-0.01411,0.31821
14:22:51.044327,0.32387,0.13019,0.93710,-0.06050,0.99131,-0.11681,-0.94416,-0.01887,0.32894
14:22:51.064083,0.33677,0.12867,0.93275,-0.06553,0.99142,-0.11310,-0.93930,-0.02304,0.34231
14:22:51.084335,0.34822,0.13291,0.92794,-0.07265,0.99075,-0.11465,-0.93459,-0.02749,0.35466
14:22:51.104095,0.35879,0.13890,0.92303,-0.08274,0.98971,-0.11677,-0.92974,-0.03447,0.36659
14:22:51.123863,0.36961,0.14493,0.91782,-0.09357,0.98855,-0.11842,-0.92447,-0.04211,0.37893
14:22:51.143627,0.38305,0.14738,0.91190,-0.09971,0.98802,-0.11780,-0.91833,-0.04580,0.39315
14:22:51.163403,0.39750,0.14608,0.90590,-0.10092,0.98822,-0.11507,-0.91203,-0.04568,0.40756
14:22:51.183163,0.41192,0.14452,0.89968,-0.10151,0.98847,-0.11231,-0.90555,-0.04507,0.42185
14:22:51.203384,0.42945,0.14390,0.89155,-0.10641,0.98841,-0.10828,-0.89680,-0.04837,0.43979
14:22:51.223137,0.44818,0.14326,0.88239,-0.10874,0.98848,-0.10526,-0.88730,-0.04877,0.45860
14:22:51.242901,0.46764,0.14293,0.87229,-0.11207,0.98846,-0.10188,-0.87679,-0.05011,0.47826
14:22:51.262669,0.48792,0.14145,0.86135,-0.11413,0.98865,-0.09770,-0.86539,-0.05064,0.49853
14:22:51.282429,0.50821,0.13922,0.84991,-0.11492,0.98899,-0.09328,-0.85353,-0.05027,0.51861
14:22:51.302647,0.52748,0.13723,0.83841,-0.11686,0.98921,-0.08839,-0.84149,-0.05136,0.53782
14:22:51.322361,0.54382,0.13303,0.82859,-0.11703,0.98973,-0.08209,-0.83100,-0.05233,0.55380
14:22:51.342087,0.55707,0.12610,0.82084,-0.11574,0.99055,-0.07362,-0.82236,-0.05399,0.56640
14:22:51.361820,0.56685,0.12161,0.81479,-0.11550,0.99101,-0.06756,-0.81568,-0.05581,0.57580
14:22:51.385342,0.58541,0.10739,0.80360,-0.10251,0.99304,-0.05804,-0.80423,-0.04840,0.59234
14:22:51.405067,0.60203,0.09642,0.79263,-0.08885,0.99461,-0.05351,-0.79352,-0.03821,0.60735
14:22:51.425289,0.61799,0.08921,0.78111,-0.07968,0.99553,-0.05066,-0.78214,-0.03093,0.62234
14:22:51.445038,0.63297,0.08480,0.76952,-0.07285,0.99610,-0.04985,-0.77074,-0.02451,0.63667
14:22:51.464764,0.64710,0.07998,0.75820,-0.06519,0.99664,-0.04950,-0.75962,-0.01739,0.65014
14:22:51.484524,0.65991,0.07801,0.74729,-0.06150,0.99687,-0.04976,-0.74883,-0.01312,0.66264
14:22:51.504292,0.67096,0.07852,0.73733,-0.06157,0.99684,-0.05013,-0.73894,-0.01176,0.67367
14:22:51.524540,0.68137,0.07751,0.72782,-0.06018,0.99694,-0.04984,-0.72946,-0.00984,0.68395
14:22:51.544300,0.69260,0.07624,0.71728,-0.05698,0.99707,-0.05096,-0.71906,-0.00557,0.69492
14:22:51.567883,0.70445,0.07836,0.70541,-0.05747,0.99692,-0.05335,-0.70742,-0.00296,0.70679
14:22:51.587647,0.71208,0.08087,0.69743,-0.05829,0.99672,-0.05607,-0.69968,-0.00073,0.71446
14:22:51.607407,0.71895,0.08096,0.69033,-0.05642,0.99671,-0.05812,-0.69277,0.00284,0.72116
14:22:51.627155,0.72430,0.07875,0.68497,-0.05282,0.99687,-0.05877,-0.68746,0.00639,0.72620
14:22:51.647388,0.72641,0.08227,0.68232,-0.05534,0.99659,-0.06125,-0.68503,0.00674,0.72849
14:22:51.667126,0.72957,0.08265,0.67889,-0.05501,0.99655,-0.06221,-0.68169,0.00804,0.73160
14:22:51.686878,0.73302,0.07960,0.67554,-0.05065,0.99676,-0.06249,-0.67832,0.01159,0.73467
14:22:51.710445,0.73842,0.07539,0.67012,-0.04504,0.99703,-0.06254,-0.67284,0.01600,0.73962
14:22:51.730198,0.74483,0.07253,0.66330,-0.04140,0.99718,-0.06256,-0.66596,0.01914,0.74574
14:22:51.750446,0.75025,0.07363,0.65704,-0.04110,0.99705,-0.06480,-0.65988,0.02161,0.75106
14:22:51.770203,0.75434,0.07543,0.65214,-0.04116,0.99686,-0.06769,-0.65520,0.02422,0.75507
14:22:51.789940,0.75780,0.07751,0.64786,-0.04177,0.99665,-0.07037,-0.65115,0.02627,0.75850
14:22:51.809677,0.76033,0.07705,0.64495,-0.03993,0.99661,-0.07199,-0.64831,0.02899,0.76082
14:22:51.829422,0.76233,0.07830,0.64244,-0.04025,0.99647,-0.07368,-0.64594,0.03031,0.76279
14:22:51.849175,0.76397,0.08397,0.63977,-0.04564,0.99605,-0.07622,-0.64364,0.02903,0.76478
14:22:51.869415,0.76769,0.08622,0.63500,-0.04712,0.99582,-0.07824,-0.63909,0.03014,0.76854
14:22:51.892979,0.77274,0.08775,0.62863,-0.04739,0.99561,-0.08073,-0.63296,0.03259,0.77350
14:22:51.912720,0.77584,0.09076,0.62437,-0.04972,0.99532,-0.08289,-0.62897,0.03327,0.77672
14:22:51.932461,0.77687,0.09643,0.62224,-0.05524,0.99483,-0.08520,-0.62724,0.03182,0.77818
14:22:51.952198,0.77709,0.10413,0.62072,-0.06288,0.99413,-0.08805,-0.62625,0.02939,0.77907
14:22:51.972420,0.78008,0.10526,0.61677,-0.06204,0.99390,-0.09116,-0.62260,0.03285,0.78185
14:22:51.992165,0.78187,0.10695,0.61420,-0.06136,0.99359,-0.09490,-0.62042,0.03651,0.78342
14:22:52.011913,0.78243,0.10793,0.61331,-0.06065,0.99339,-0.09745,-0.61977,0.03905,0.78381
14:22:52.035458,0.77895,0.12022,0.61545,-0.07404,0.99222,-0.10011,-0.62270,0.03241,0.78179
14:22:52.055195,0.78020,0.12359,0.61321,-0.07650,0.99178,-0.10255,-0.62084,0.03310,0.78324
14:22:52.074947,0.78123,0.12817,0.61094,-0.08049,0.99121,-0.10502,-0.61903,0.03287,0.78468
14:22:52.095173,0.78278,0.13130,0.60829,-0.08313,0.99079,-0.10688,-0.61672,0.03310,0.78648
14:22:52.114914,0.78383,0.13410,0.60633,-0.08607,0.99044,-0.10779,-0.61498,0.03230,0.78788
14:22:52.134659,0.78474,0.13343,0.60529,-0.08580,0.99054,-0.10712,-0.61385,0.03213,0.78877
14:22:52.154392,0.78545,0.13218,0.60465,-0.08552,0.99074,-0.10548,-0.61299,0.03114,0.78948
14:22:52.174133,0.78752,0.13012,0.60239,-0.08514,0.99105,-0.10277,-0.61038,0.02965,0.79156
14:22:52.194355,0.79123,0.12783,0.59800,-0.08261,0.99129,-0.10261,-0.60591,0.03179,0.79490
14:22:52.217903,0.79372,0.12827,0.59461,-0.08281,0.99120,-0.10328,-0.60262,0.03274,0.79736
14:22:52.237663,0.79464,0.12814,0.59340,-0.08216,0.99118,-0.10402,-0.60150,0.03391,0.79816
14:22:52.257423,0.79448,0.12683,0.59390,-0.08028,0.99130,-0.10430,-0.60196,0.03518,0.79775
14:22:52.277164,0.79346,0.12614,0.59541,-0.07923,0.99137,-0.10444,-0.60344,0.03569,0.79661
14:22:52.296906,0.79366,0.12473,0.59544,-0.07835,0.99156,-0.10327,-0.60330,0.03531,0.79673
14:22:52.317120,0.79535,0.12270,0.59360,-0.07659,0.99179,-0.10239,-0.60129,0.03597,0.79822
14:22:52.336880,0.79644,0.12174,0.59234,-0.07490,0.99184,-0.10314,-0.60006,0.03778,0.79906
14:22:52.360439,0.79766,0.12208,0.59062,-0.07389,0.99170,-0.10519,-0.59856,0.04027,0.80007
14:22:52.380192,0.79876,0.12314,0.58891,-0.07448,0.99154,-0.10631,-0.59702,0.04105,0.80118
14:22:52.399925,0.80032,0.12390,0.58663,-0.07523,0.99143,-0.10677,-0.59483,0.04132,0.80279
14:22:52.419659,0.80086,0.12675,0.58529,-0.07802,0.99110,-0.10787,-0.59375,0.04073,0.80362
14:22:52.439880,0.80104,0.13162,0.58396,-0.08285,0.99052,-0.10961,-0.59285,0.03942,0.80435
14:22:52.459633,0.80071,0.13385,0.58391,-0.08513,0.99025,-0.11027,-0.59297,0.03858,0.80430
14:22:52.479378,0.79908,0.13414,0.58606,-0.08630,0.99029,-0.10899,-0.59499,0.03651,0.80290
14:22:52.499126,0.79587,0.13412,0.59043,-0.08879,0.99047,-0.10530,-0.59892,0.03138,0.80019
14:22:52.522682,0.79100,0.13415,0.59693,-0.09198,0.99065,-0.10075,-0.60486,0.02478,0.79594
14:22:52.542900,0.78619,0.13509,0.60304,-0.09305,0.99057,-0.10060,-0.61094,0.02298,0.79134
14:22:52.562649,0.78540,0.12732,0.60576,-0.08420,0.99150,-0.09923,-0.61324,0.02693,0.78944
14:22:52.582390,0.78504,0.12078,0.60756,-0.07593,0.99217,-0.09912,-0.61477,0.03168,0.78807
14:22:52.602135,0.78457,0.11711,0.60888,-0.07173,0.99255,-0.09848,-0.61588,0.03359,0.78712
14:22:52.621880,0.78481,0.11531,0.60891,-0.06990,0.99274,-0.09790,-0.61578,0.03426,0.78717
14:22:52.641617,0.78436,0.11630,0.60931,-0.07269,0.99273,-0.09591,-0.61603,0.03093,0.78711
14:22:52.661819,0.78195,0.11892,0.61189,-0.07948,0.99264,-0.09135,-0.61825,0.02280,0.78565
14:22:52.685364,0.77734,0.12199,0.61714,-0.08961,0.99249,-0.08330,-0.62266,0.00945,0.78243
14:22:52.705086,0.77758,0.11551,0.61809,-0.08836,0.99330,-0.07447,-0.62255,0.00329,0.78257
14:22:52.724812,0.77735,0.11173,0.61907,-0.08950,0.99373,-0.06697,-0.62267,-0.00334,0.78248
14:22:52.744537,0.77477,0.11291,0.62208,-0.09559,0.99353,-0.06129,-0.62498,-0.01198,0.78055
14:22:52.764732,0.76912,0.11563,0.62856,-0.10184,0.99310,-0.05808,-0.63094,-0.01935,0.77559
14:22:52.784454,0.76335,0.10905,0.63671,-0.09807,0.99379,-0.05263,-0.63849,-0.02226,0.76930
14:22:52.804173,0.75513,0.09900,0.64805,-0.09183,0.99476,-0.04496,-0.64911,-0.02556,0.76027
14:22:52.823898,0.74463,0.08891,0.66153,-0.08711,0.99556,-0.03575,-0.66177,-0.03100,0.74906
14:22:52.847488,0.73005,0.08242,0.67841,-0.08805,0.99577,-0.02623,-0.67770,-0.04058,0.73422
14:22:52.867237,0.72094,0.07424,0.68901,-0.08297,0.99634,-0.02053,-0.68801,-0.04237,0.72446
14:22:52.887470,0.71570,0.06464,0.69541,-0.07589,0.99701,-0.01457,-0.69428,-0.04235,0.71846
14:22:52.907215,0.71384,0.05711,0.69797,-0.07203,0.99737,-0.00794,-0.69659,-0.04461,0.71608
14:22:52.926968,0.71177,0.05566,0.70021,-0.07387,0.99726,-0.00418,-0.69852,-0.04875,0.71393
14:22:52.946724,0.71151,0.05436,0.70057,-0.07476,0.99720,-0.00144,-0.69869,-0.05135,0.71358
14:22:52.966477,0.71181,0.05533,0.70019,-0.07693,0.99704,-0.00057,-0.69815,-0.05346,0.71396
14:22:52.986698,0.71158,0.06001,0.70004,-0.08217,0.99662,-0.00191,-0.69779,-0.05616,0.71410
14:22:53.010265,0.71647,0.05606,0.69536,-0.07526,0.99716,-0.00284,-0.69354,-0.05030,0.71866
14:22:53.030006,0.72201,0.05272,0.68988,-0.07011,0.99754,-0.00286,-0.68833,-0.04631,0.72392
14:22:53.049755,0.72109,0.06078,0.69018,-0.08096,0.99671,-0.00319,-0.68810,-0.05358,0.72364
14:22:53.069489,0.71859,0.06511,0.69238,-0.08786,0.99613,-0.00249,-0.68987,-0.05904,0.72152
14:22:53.089222,0.71644,0.07147,0.69398,-0.09571,0.99540,-0.00370,-0.69105,-0.06377,0.71999
14:22:53.109459,0.71677,0.07513,0.69325,-0.10183,0.99480,-0.00253,-0.68983,-0.06878,0.72069
14:22:53.129211,0.71754,0.07516,0.69245,-0.10460,0.99451,0.00045,-0.68862,-0.07276,0.72146
14:22:53.148945,0.71706,0.07521,0.69295,-0.10809,0.99413,0.00395,-0.68858,-0.07774,0.72098
14:22:53.172485,0.71405,0.07921,0.69560,-0.11475,0.99338,0.00467,-0.69063,-0.08316,0.71842
14:22:53.192223,0.71605,0.07846,0.69362,-0.11417,0.99345,0.00548,-0.68865,-0.08311,0.72032
14:22:53.212418,0.71722,0.07698,0.69259,-0.11447,0.99339,0.00812,-0.68738,-0.08511,0.72129
14:22:53.232124,0.71563,0.07659,0.69426,-0.11673,0.99310,0.01077,-0.68865,-0.08875,0.71964
14:22:53.251823,0.71379,0.07168,0.69668,-0.11429,0.99334,0.01489,-0.69097,-0.09025,0.71723
14:22:53.271534,0.71116,0.06626,0.69990,-0.11333,0.99333,0.02112,-0.69383,-0.09434,0.71393
14:22:53.291245,0.70849,0.06234,0.70296,-0.11507,0.99297,0.02792,-0.69628,-0.10067,0.71068
14:22:53.314774,0.70756,0.05715,0.70434,-0.11591,0.99261,0.03590,-0.69708,-0.10705,0.70896
14:22:53.334991,0.70748,0.05435,0.70464,-0.11805,0.99212,0.04201,-0.69681,-0.11290,0.70832
14:22:53.354702,0.70625,0.04645,0.70644,-0.11096,0.99278,0.04566,-0.69922,-0.11063,0.70630
14:22:53.374405,0.70289,0.03919,0.71022,-0.10102,0.99386,0.04514,-0.70409,-0.10348,0.70254
14:22:53.394127,0.70008,0.03739,0.71309,-0.09800,0.99421,0.04408,-0.70731,-0.10075,0.69969
14:22:53.413868,0.70051,0.03282,0.71288,-0.09174,0.99479,0.04435,-0.70772,-0.09647,0.69988
14:22:53.434086,0.70069,0.02937,0.71286,-0.08392,0.99561,0.04148,-0.70852,-0.08889,0.70007
14:22:53.453819,0.69949,0.02734,0.71412,-0.07768,0.99626,0.03794,-0.71041,-0.08201,0.69900
14:22:53.477375,0.69606,0.02272,0.71762,-0.06666,0.99723,0.03308,-0.71488,-0.07086,0.69564
14:22:53.497108,0.69354,0.02522,0.71998,-0.06614,0.99740,0.02877,-0.71738,-0.06757,0.69340
14:22:53.516865,0.69292,0.03789,0.72002,-0.07936,0.99656,0.02392,-0.71663,-0.07372,0.69354
14:22:53.536614,0.69575,0.04338,0.71698,-0.08739,0.99587,0.02455,-0.71295,-0.07974,0.69667
14:22:53.556847,0.69861,0.04895,0.71383,-0.09057,0.99568,0.02035,-0.70975,-0.07887,0.70002
14:22:53.576592,0.70167,0.05857,0.71009,-0.09535,0.99537,0.01213,-0.70609,-0.07622,0.70401
14:22:53.596352,0.70476,0.06550,0.70641,-0.10555,0.99433,0.01311,-0.70155,-0.08381,0.70768
14:22:53.616077,0.70725,0.07034,0.70345,-0.12372,0.99200,0.02520,-0.69605,-0.10485,0.71029
14:22:53.639629,0.70823,0.08014,0.70141,-0.14870,0.98818,0.03724,-0.69014,-0.13067,0.71178
14:22:53.659363,0.71031,0.08498,0.69875,-0.16546,0.98503,0.04840,-0.68417,-0.15000,0.71373
14:22:53.679554,0.71127,0.08501,0.69776,-0.17086,0.98380,0.05430,-0.68184,-0.15784,0.71427
14:22:53.699261,0.70940,0.08125,0.70011,-0.16856,0.98407,0.05659,-0.68436,-0.15815,0.71179
14:22:53.718967,0.70042,0.08079,0.70914,-0.17201,0.98340,0.05785,-0.69269,-0.16250,0.70269
14:22:53.738689,0.68292,0.08711,0.72528,-0.18881,0.98017,0.06007,-0.70567,-0.17797,0.68583
14:22:53.758431,0.67771,0.06990,0.73200,-0.17148,0.98305,0.06489,-0.71506,-0.16950,0.67821
14:22:53.778675,0.67458,0.05835,0.73589,-0.15941,0.98487,0.06803,-0.72079,-0.16320,0.67367
14:22:53.802258,0.68595,0.04522,0.72624,-0.14588,0.98635,0.07637,-0.71287,-0.15833,0.68319
14:22:53.821976,0.68714,0.05285,0.72460,-0.16146,0.98352,0.08138,-0.70836,-0.17292,0.68435
14:22:53.841671,0.68098,0.06451,0.72946,-0.18380,0.97928,0.08498,-0.70886,-0.19194,0.67873
14:22:53.861416,0.67988,0.06126,0.73076,-0.18094,0.97971,0.08620,-0.71065,-0.19083,0.67717
14:22:53.881184,0.67960,0.04738,0.73205,-0.16880,0.98123,0.09320,-0.71390,-0.18691,0.67484
14:22:53.901398,0.67655,0.03214,0.73569,-0.15752,0.98224,0.10194,-0.71935,-0.18485,0.66960
14:22:53.921120,0.67241,0.02061,0.73989,-0.14818,0.98313,0.10727,-0.72520,-0.18176,0.66412
14:22:53.944649,0.66582,0.01537,0.74595,-0.13944,0.98474,0.10418,-0.73296,-0.17338,0.65780
14:22:53.964409,0.66148,0.01445,0.74982,-0.12800,0.98732,0.09390,-0.73895,-0.15809,0.65495
14:22:53.984158,0.65646,0.00836,0.75432,-0.11184,0.98997,0.08636,-0.74603,-0.14105,0.65081
14:22:54.004391,0.65753,-0.00614,0.75340,-0.07758,0.99410,0.07581,-0.74942,-0.10830,0.65318
14:22:54.024155,0.65961,-0.00842,0.75156,-0.06406,0.99567,0.06738,-0.74887,-0.09259,0.65622
14:22:54.043942,0.66038,-0.00111,0.75093,-0.06773,0.99583,0.06104,-0.74787,-0.09117,0.65755
14:22:54.063725,0.66198,0.00476,0.74951,-0.06837,0.99619,0.05406,-0.74640,-0.08703,0.65979
14:22:54.083504,0.66332,0.00946,0.74827,-0.06911,0.99642,0.04867,-0.74514,-0.08400,0.66160
14:22:54.107090,0.66694,0.01650,0.74493,-0.07777,0.99584,0.04757,-0.74104,-0.08966,0.66545
14:22:54.127346,0.67401,0.02307,0.73836,-0.09047,0.99457,0.05150,-0.73316,-0.10151,0.67244
14:22:54.147099,0.67722,0.03398,0.73499,-0.10641,0.99295,0.05215,-0.72804,-0.11353,0.67607
14:22:54.166828,0.67820,0.03780,0.73391,-0.11169,0.99238,0.05210,-0.72634,-0.11731,0.67725
14:22:54.186546,0.67645,0.03416,0.73570,-0.10937,0.99251,0.05449,-0.72832,-0.11732,0.67512
14:22:54.206303,0.67111,0.03066,0.74073,-0.10754,0.99260,0.05635,-0.73352,-0.11748,0.66944
14:22:54.226540,0.66826,0.02859,0.74338,-0.10625,0.99269,0.05733,-0.73631,-0.11729,0.66640
14:22:54.246296,0.66599,0.03217,0.74527,-0.11006,0.99237,0.05552,-0.73780,-0.11900,0.66445
14:22:54.266045,0.66262,0.03192,0.74828,-0.11082,0.99227,0.05580,-0.74071,-0.11990,0.66104
14:22:54.289597,0.65658,0.02571,0.75382,-0.10562,0.99271,0.05814,-0.74683,-0.11779,0.65450
14:22:54.309345,0.65193,0.02013,0.75801,-0.10389,0.99259,0.06299,-0.75113,-0.11981,0.64919
14:22:54.329094,0.64845,0.01853,0.76103,-0.10821,0.99180,0.06806,-0.75353,-0.12648,0.64513
14:22:54.349316,0.64414,0.02152,0.76460,-0.11563,0.99086,0.06953,-0.75611,-0.13319,0.64074
14:22:54.369053,0.64079,0.02320,0.76736,-0.12030,0.99023,0.07053,-0.75823,-0.13751,0.63732
14:22:54.388813,0.63788,0.02384,0.76977,-0.12429,0.98961,0.07234,-0.76004,-0.14182,0.63421
14:22:54.408543,0.63382,0.02474,0.77309,-0.13083,0.98852,0.07563,-0.76234,-0.14908,0.62978
14:22:54.432075,0.61946,0.03462,0.78426,-0.15889,0.98388,0.08206,-0.76878,-0.17544,0.61498
14:22:54.451813,0.61239,0.03606,0.78973,-0.16874,0.98190,0.08602,-0.77234,-0.18594,0.60739
14:22:54.472057,0.61142,0.02926,0.79076,-0.16433,0.98222,0.09072,-0.77405,-0.18542,0.60537
14:22:54.491829,0.60914,0.02624,0.79262,-0.16374,0.98208,0.09332,-0.77597,-0.18663,0.60253
14:22:54.511593,0.60238,0.02514,0.79781,-0.16210,0.98253,0.09143,-0.78158,-0.18440,0.59593
14:22:54.531353,0.59528,0.01890,0.80330,-0.15460,0.98374,0.09141,-0.78851,-0.17860,0.58852
14:22:54.551136,0.59096,0.00886,0.80665,-0.14459,0.98491,0.09511,-0.79364,-0.17284,0.58332
14:22:54.571396,0.59012,0.00070,0.80731,-0.14054,0.98482,0.10188,-0.79499,-0.17358,0.58126
14:22:54.591183,0.59230,-0.00196,0.80571,-0.14757,0.98282,0.11087,-0.79209,-0.18456,0.58184
14:22:54.610786,0.59614,-0.00305,0.80288,-0.15882,0.97978,0.12165,-0.78702,-0.20003,0.58360
14:22:54.630535,0.60044,-0.00825,0.79963,-0.16403,0.97741,0.13326,-0.78267,-0.21118,0.58552
14:22:54.650295,0.60304,-0.01968,0.79747,-0.16137,0.97602,0.14611,-0.78122,-0.21679,0.58540
14:22:54.670044,0.60266,-0.03291,0.79732,-0.15736,0.97463,0.15917,-0.78233,-0.22139,0.58219
14:22:54.690273,0.60261,-0.04555,0.79673,-0.15072,0.97391,0.16967,-0.78367,-0.22233,0.58003
14:22:54.710022,0.60345,-0.05366,0.79559,-0.14536,0.97361,0.17592,-0.78404,-0.22180,0.57973
14:22:54.729797,0.60787,-0.06461,0.79140,-0.13149,0.97473,0.18057,-0.78308,-0.21382,0.58401
14:22:54.749565,0.61031,-0.07268,0.78882,-0.12236,0.97518,0.18452,-0.78265,-0.20913,0.58627
14:22:54.769325,0.60964,-0.07852,0.78878,-0.11827,0.97493,0.18846,-0.78380,-0.20818,0.58508
14:22:54.789555,0.60525,-0.07672,0.79233,-0.12522,0.97378,0.18994,-0.78612,-0.21418,0.57978
14:22:54.809307,0.60359,-0.07543,0.79372,-0.13033,0.97279,0.19156,-0.78657,-0.21907,0.57734
14:22:54.829063,0.60404,-0.07681,0.79325,-0.13089,0.97227,0.19381,-0.78614,-0.22090,0.57723
14:22:54.848824,0.60313,-0.07989,0.79363,-0.12828,0.97230,0.19537,-0.78726,-0.21964,0.57617
14:22:54.868580,0.60216,-0.08490,0.79385,-0.12293,0.97261,0.19727,-0.78885,-0.21637,0.57523
14:22:54.888332,0.60451,-0.09309,0.79114,-0.11336,0.97299,0.20111,-0.78849,-0.21126,0.57763
14:22:54.908577,0.60973,-0.10213,0.78600,-0.10304,0.97304,0.20636,-0.78589,-0.20681,0.58276
14:22:54.928345,0.61298,-0.10644,0.78289,-0.09877,0.97279,0.20959,-0.78390,-0.20580,0.58579
14:22:54.948113,0.61575,-0.11059,0.78015,-0.09467,0.97255,0.21258,-0.78224,-0.20475,0.58837
14:22:54.967896,0.61785,-0.11464,0.77789,-0.09016,0.97246,0.21492,-0.78111,-0.20292,0.59050
